place_id	decade	presence_status	persuasion_ids	polity_id	ruling_subdivision	council_context	evidence_note_id
city:alexandria-alexandria	90	probable	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		b420d08e1a
city:alexandria-alexandria	100	attested	basilidean;catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		283b3d08f3
city:alexandria-alexandria	110	attested	basilidean;catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		78cfd86457
city:alexandria-alexandria	120	attested	catholic;gnostic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		eb5270426c
city:alexandria-alexandria	130	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		0f9879a222
city:alexandria-alexandria	140	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		7856c86a35
city:alexandria-alexandria	150	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		e74f4f183d
city:alexandria-alexandria	160	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		001a14f657
city:alexandria-alexandria	170	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		5d9aa1a2c0
city:alexandria-alexandria	180	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		89d1f8f21e
city:alexandria-alexandria	190	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		dad52202d4
city:alexandria-alexandria	200	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		9c7fce1d34
city:alexandria-alexandria	210	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		0453f7983e
city:alexandria-alexandria	220	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		01d6b83bba
city:alexandria-alexandria	230	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		f5d5cb993a
city:alexandria-alexandria	240	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		b26e8bf97c
city:alexandria-alexandria	250	attested	catholic;miaphysite;novatianist;orthodox;proto-orthodox	roman-empire	Aegyptus		cf824e4dba
city:alexandria-alexandria	260	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		ba2de26b74
city:alexandria-alexandria	270	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		f6d96d61b7
city:alexandria-alexandria	280	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		e84d1228d9
city:alexandria-alexandria	290	attested	catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		594a7f2dd7
city:alexandria-alexandria	300	attested	catholic;meletian-schism;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		e63707c103
city:alexandria-alexandria	310	attested	arian;catholic;miaphysite;orthodox;proto-orthodox	roman-empire	Aegyptus		542e0cb204
city:alexandria-alexandria	320	attested	catholic;miaphysite;nicene;orthodox	roman-empire	Aegyptus	Nicaea I (325): supports	13f099fb09
city:alexandria-alexandria	330	attested	catholic;miaphysite;nicene;orthodox	roman-empire	Aegyptus		e99a7d1bdb
city:alexandria-alexandria	340	attested	catholic;miaphysite;nicene;orthodox	roman-empire	Aegyptus		d654b0cf51
city:alexandria-alexandria	350	attested	catholic;miaphysite;nicene;orthodox	roman-empire	Aegyptus		3df53e983c
city:ephesus-selcuk-area	50	attested	catholic;jewish-christian;orthodox;proto-orthodox	roman-empire	Asia		379f6555cc
city:ephesus-selcuk-area	60	attested	catholic;orthodox;proto-orthodox	roman-empire	Asia		7f0a1ac814
city:ephesus-selcuk-area	70	attested	catholic;orthodox;proto-orthodox	roman-empire	Asia		284c5721a6
city:ephesus-selcuk-area	80	attested	catholic;orthodox;proto-orthodox	roman-empire	Asia		4a69f76433
city:ephesus-selcuk-area	90	attested	catholic;orthodox;proto-orthodox	roman-empire	Asia		492e32931a
city:ephesus-selcuk-area	100	attested	catholic;orthodox;proto-orthodox	roman-empire	Asia		e28fc32342
city:ephesus-selcuk-area	110	attested	catholic;orthodox;proto-orthodox	roman-empire	Asia		80a8855af3
city:ephesus-selcuk-area	120	attested	catholic;orthodox;proto-orthodox	roman-empire	Asia		40d632e788
city:ephesus-selcuk-area	130	attested	catholic;orthodox;proto-orthodox	roman-empire	Asia		f396f359fe
city:ephesus-selcuk-area	140	attested	catholic;orthodox;proto-orthodox	roman-empire	Asia		842b1376ab
city:ephesus-selcuk-area	150	attested	catholic;orthodox;proto-orthodox	roman-empire	Asia		746322a7b6
city:ephesus-selcuk-area	160	attested	catholic;orthodox;proto-orthodox	roman-empire	Asia		465be88280
city:ephesus-selcuk-area	170	attested	catholic;orthodox;proto-orthodox	roman-empire	Asia		b1b94a7896
city:ephesus-selcuk-area	180	attested	catholic;orthodox;proto-orthodox;quartodeciman	roman-empire	Asia		7170bd2727
city:ephesus-selcuk-area	190	attested	catholic;orthodox;proto-orthodox	roman-empire	Asia		d0d63f3793
city:ephesus-selcuk-area	310	attested	catholic;orthodox;proto-orthodox	roman-empire	Asia		0492fceb8e
city:ephesus-selcuk-area	320	attested	catholic;nicene;orthodox	roman-empire	Asia	Nicaea I (325): affected	6c0846ca39
city:smyrna-izmir	60	attested	jewish-christian;orthodox;proto-orthodox	roman-empire	Asia		2dd25f8b09
city:smyrna-izmir	70	attested	orthodox;proto-orthodox	roman-empire	Asia		1b4c827dc4
city:smyrna-izmir	80	attested	orthodox;proto-orthodox	roman-empire	Asia		eb19be22a2
city:smyrna-izmir	90	attested	orthodox;proto-orthodox	roman-empire	Asia		b2b6569e0c
city:smyrna-izmir	100	attested	orthodox;proto-orthodox	roman-empire	Asia		ab821742aa
city:smyrna-izmir	110	attested	orthodox;proto-orthodox	roman-empire	Asia		3e51894660
city:smyrna-izmir	120	attested	orthodox;proto-orthodox	roman-empire	Asia		9b04504255
city:smyrna-izmir	130	attested	orthodox;proto-orthodox	roman-empire	Asia		2d0ae9b245
city:smyrna-izmir	140	attested	orthodox;proto-orthodox	roman-empire	Asia		e1f032a23d
city:smyrna-izmir	150	attested	orthodox;proto-orthodox	roman-empire	Asia		3d1b527fbb
city:smyrna-izmir	160	attested	orthodox;proto-orthodox	roman-empire	Asia		cd2c0fd900
city:smyrna-izmir	320	attested	nicene;orthodox	roman-empire	Asia	Nicaea I (325): affected	f8dee11345
city:smyrna-izmir	350	attested	nicene;orthodox	roman-empire	Asia		2f98065963
city:pergamon-bergama	60	attested	jewish-christian;orthodox;proto-orthodox	roman-empire	Asia		fe94c5cc5c
city:pergamon-bergama	70	attested	orthodox;proto-orthodox	roman-empire	Asia		f772fced8e
city:pergamon-bergama	80	attested	orthodox;proto-orthodox	roman-empire	Asia		a2e5d72965
city:pergamon-bergama	100	attested	orthodox;proto-orthodox	roman-empire	Asia		3543096a66
city:pergamon-bergama	320	attested	nicene;orthodox	roman-empire	Asia	Nicaea I (325): affected	7bfebe516a
city:thyatira-akhisar	60	attested	jewish-christian;orthodox;proto-orthodox	roman-empire	Asia		0b116bd909
city:thyatira-akhisar	70	attested	orthodox;proto-orthodox	roman-empire	Asia		6f7ecc265b
city:thyatira-akhisar	320	attested	nicene;orthodox	roman-empire	Asia	Nicaea I (325): affected	9a2293e689
city:thyatira-akhisar	350	attested	nicene;orthodox	roman-empire	Asia		f91b966025
city:athens-athens	50	attested	jewish-christian;orthodox;proto-orthodox	roman-empire	Achaea		a9714195ae
city:athens-athens	60	attested	orthodox;proto-orthodox	roman-empire	Achaea		2158b9ff2d
city:athens-athens	70	probable	orthodox;proto-orthodox	roman-empire	Achaea		7a7324401d
city:athens-athens	80	probable	orthodox;proto-orthodox	roman-empire	Achaea		f39228d5bd
city:athens-athens	90	attested	orthodox;proto-orthodox	roman-empire	Achaea		d0c7979a02
city:athens-athens	100	attested	orthodox;proto-orthodox	roman-empire	Achaea		1ff0b3ea6f
city:athens-athens	110	attested	orthodox;proto-orthodox	roman-empire	Achaea		eb92314bc6
city:athens-athens	120	attested	orthodox;proto-orthodox	roman-empire	Achaea		96c423dd10
city:athens-athens	130	attested	orthodox;proto-orthodox	roman-empire	Achaea		fe6356a464
city:athens-athens	140	attested	orthodox;proto-orthodox	roman-empire	Achaea		1bac2e0c56
city:athens-athens	150	attested	orthodox;proto-orthodox	roman-empire	Achaea		95aeb08452
city:athens-athens	160	attested	orthodox;proto-orthodox	roman-empire	Achaea		5bf673a4ba
city:athens-athens	170	attested	orthodox;proto-orthodox	roman-empire	Achaea		5e71b6830d
city:athens-athens	180	attested	orthodox;proto-orthodox	roman-empire	Achaea		0e28edb09b
city:athens-athens	320	attested	nicene;orthodox	roman-empire	Achaea	Nicaea I (325): affected	965069a8e4
city:edessa-sanl-urfa	40	claimed_tradition	catholic;church-of-the-east;jewish-christian;miaphysite;proto-orthodox	parthian-roman-border	Osrhoene		6e1bd8c03d
city:edessa-sanl-urfa	50	claimed_tradition	catholic;church-of-the-east;jewish-christian;miaphysite;proto-orthodox	parthian-roman-border	Osrhoene		db9f2a0c9a
city:edessa-sanl-urfa	60	claimed_tradition	catholic;church-of-the-east;jewish-christian;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		0a7d7cee0a
city:edessa-sanl-urfa	70	claimed_tradition	catholic;church-of-the-east;jewish-christian;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		5736e07f93
city:edessa-sanl-urfa	80	attested	catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		dd3b47e18e
city:edessa-sanl-urfa	90	attested	catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		e9f9888123
city:edessa-sanl-urfa	100	attested	catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		f17f63b9c0
city:edessa-sanl-urfa	110	attested	bardaisanite;catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		c8cd99eca6
city:edessa-sanl-urfa	120	attested	bardaisanite;catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		af15e05282
city:edessa-sanl-urfa	130	attested	bardaisanite;catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		e6ebb6f617
city:edessa-sanl-urfa	140	attested	bardaisanite;catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		8ca6be5266
city:edessa-sanl-urfa	150	attested	bardaisanite;catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		0d28e074a7
city:edessa-sanl-urfa	160	attested	bardaisanite;catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		ede166bf5c
city:edessa-sanl-urfa	170	attested	bardaisanite;catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		cda5a462ae
city:edessa-sanl-urfa	180	attested	bardaisanite;catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		bc425a99d5
city:edessa-sanl-urfa	190	attested	bardaisanite;catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		41d64f198e
city:edessa-sanl-urfa	200	attested	bardaisanite;catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		60482c63d7
city:edessa-sanl-urfa	210	attested	bardaisanite;catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		849ddc0b51
city:edessa-sanl-urfa	220	attested	catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		31710a2843
city:edessa-sanl-urfa	300	attested	catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		34441ba7b5
city:edessa-sanl-urfa	310	attested	catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Syria / Osroene		edf6c13eaa
city:edessa-sanl-urfa	320	attested	catholic;church-of-the-east;miaphysite;nicene;proto-orthodox	roman-empire	Roman Syria / Osroene	Nicaea I (325): affected	0e2805d021
city:edessa-sanl-urfa	330	attested	catholic;church-of-the-east;miaphysite;nicene	roman-empire	Roman Syria / Osroene		498d9d206f
city:edessa-sanl-urfa	340	attested	catholic;church-of-the-east;miaphysite;nicene	roman-empire	Roman Syria / Osroene		0d205766a5
city:edessa-sanl-urfa	350	attested	catholic;church-of-the-east;miaphysite;nicene	roman-empire	Roman Syria / Osroene		eb2806c2f2
city:carthage-carthage	100	probable	catholic;proto-orthodox	roman-empire	Africa Proconsularis		416de6458b
city:carthage-carthage	130	probable	catholic;proto-orthodox	roman-empire	Africa Proconsularis		e1c161c47f
city:carthage-carthage	140	probable	catholic;proto-orthodox	roman-empire	Africa Proconsularis		f833508f61
city:carthage-carthage	150	probable	catholic;proto-orthodox	roman-empire	Africa Proconsularis		375f35c5fb
city:carthage-carthage	160	probable	catholic;proto-orthodox	roman-empire	Africa Proconsularis		adea76a42d
city:carthage-carthage	170	attested	catholic;proto-orthodox	roman-empire	Africa Proconsularis		41e15537e7
city:carthage-carthage	180	attested	catholic;proto-orthodox	roman-empire	Africa Proconsularis		cf26e287c3
city:carthage-carthage	190	attested	catholic;proto-orthodox	roman-empire	Africa Proconsularis		a0e57cfff4
city:carthage-carthage	200	attested	catholic;montanist;proto-orthodox	roman-empire	Africa Proconsularis		8a9080f84f
city:carthage-carthage	210	attested	catholic;montanist;proto-orthodox	roman-empire	Africa Proconsularis		cd954567fa
city:carthage-carthage	220	attested	catholic;proto-orthodox	roman-empire	Africa Proconsularis		f86135b531
city:carthage-carthage	230	attested	catholic;proto-orthodox	roman-empire	Africa Proconsularis		958144d76c
city:carthage-carthage	240	attested	catholic;proto-orthodox	roman-empire	Africa Proconsularis		fae08302d3
city:carthage-carthage	250	attested	catholic;novatianist;proto-orthodox	roman-empire	Africa Proconsularis		ae1d0807c0
city:carthage-carthage	260	attested	catholic;proto-orthodox	roman-empire	Africa Proconsularis		041e43dacf
city:carthage-carthage	270	attested	catholic;proto-orthodox	roman-empire	Africa Proconsularis		0ed86c0839
city:carthage-carthage	280	attested	catholic;proto-orthodox	roman-empire	Africa Proconsularis		9f9fb4c685
city:carthage-carthage	290	attested	catholic;proto-orthodox	roman-empire	Africa Proconsularis		8bb007b4f5
city:carthage-carthage	300	attested	catholic;donatist;proto-orthodox	roman-empire	Africa Proconsularis		094b2b2d0f
city:carthage-carthage	310	attested	catholic;donatist;proto-orthodox	roman-empire	Africa Proconsularis		4639f6e4e3
city:carthage-carthage	320	attested	catholic;donatist;proto-orthodox	roman-empire	Africa Proconsularis	Nicaea I (325): affected	ce3bd1afbd
city:carthage-carthage	330	attested	catholic;donatist;proto-orthodox	roman-empire	Africa Proconsularis		03c9990fc9
city:carthage-carthage	340	attested	catholic;donatist;proto-orthodox	roman-empire	Africa Proconsularis		6ba4573efd
city:carthage-carthage	350	attested	catholic;donatist;proto-orthodox	roman-empire	Africa Proconsularis		e93474852d
city:lugdunum-lyon	140	probable	catholic;proto-orthodox	roman-empire	Gallia Lugdunensis		522e80825e
city:lugdunum-lyon	150	probable	catholic;proto-orthodox	roman-empire	Gallia Lugdunensis		64aff0151c
city:lugdunum-lyon	160	probable	catholic;proto-orthodox	roman-empire	Gallia Lugdunensis		e5796f99b8
city:lugdunum-lyon	170	attested	catholic;proto-orthodox	roman-empire	Gallia Lugdunensis		b58cdd03d6
city:lugdunum-lyon	180	attested	catholic;proto-orthodox	roman-empire	Gallia Lugdunensis		e039a7ae2e
city:lugdunum-lyon	190	attested	catholic;proto-orthodox	roman-empire	Gallia Lugdunensis		9621aa4a80
city:lugdunum-lyon	200	attested	catholic;proto-orthodox	roman-empire	Gallia Lugdunensis		52603f8edb
city:lugdunum-lyon	310	attested	catholic;proto-orthodox	roman-empire	Gallia Lugdunensis		996a468501
city:lugdunum-lyon	320	attested	catholic;nicene	roman-empire	Gallia Lugdunensis	Nicaea I (325): affected	eae1d07fc3
city:lugdunum-lyon	350	attested	catholic;nicene	roman-empire	Gallia Lugdunensis		0c8321d120
city:nicomedia-izmit	100	probable	orthodox;proto-orthodox	roman-empire	Bithynia et Pontus		f15be86085
city:nicomedia-izmit	110	attested	orthodox;proto-orthodox	roman-empire	Bithynia et Pontus		950b2148db
city:nicomedia-izmit	120	attested	orthodox;proto-orthodox	roman-empire	Bithynia et Pontus		729722679d
city:nicomedia-izmit	290	attested	orthodox;proto-orthodox	roman-empire	Bithynia et Pontus		8fba536092
city:nicomedia-izmit	300	attested	orthodox;proto-orthodox	roman-empire	Bithynia et Pontus		777898eb2e
city:nicomedia-izmit	310	attested	arian;orthodox;proto-orthodox	roman-empire	Bithynia et Pontus		91428cb6df
city:nicomedia-izmit	320	attested	arian;nicene;orthodox	roman-empire	Bithynia et Pontus	Nicaea I (325): affected (Arian Eusebius)	7bb0055a14
city:nicomedia-izmit	330	attested	arian;orthodox	roman-empire	Bithynia et Pontus		fb66e57683
city:nicomedia-izmit	340	attested	arian;orthodox	roman-empire	Bithynia et Pontus		f8c450211a
city:nicaea-iznik	100	probable	catholic;orthodox;proto-orthodox	roman-empire	Bithynia		0a6713e2b5
city:nicaea-iznik	110	attested	catholic;orthodox;proto-orthodox	roman-empire	Bithynia		ba7cd43c50
city:nicaea-iznik	320	attested	catholic;nicene;orthodox	roman-empire	Bithynia	Nicaea I (325): host	2e4aa79a05
city:byzantium-istanbul	80	claimed_tradition	catholic;orthodox	roman-empire	Thrace		b6a728d39a
city:byzantium-istanbul	90	claimed_tradition	catholic;orthodox	roman-empire	Thrace		771d3c9e95
city:byzantium-istanbul	190	attested	catholic;orthodox;proto-orthodox	roman-empire	Thrace		857da7b8e2
city:byzantium-istanbul	280	attested	catholic;orthodox;proto-orthodox	roman-empire	Thrace		f3b559b565
city:byzantium-istanbul	290	attested	catholic;orthodox;proto-orthodox	roman-empire	Thrace		fa7f5d2494
city:byzantium-istanbul	300	attested	catholic;orthodox;proto-orthodox	roman-empire	Thrace		cfcd8f6bdd
city:byzantium-istanbul	310	attested	catholic;orthodox;proto-orthodox	roman-empire	Thrace		875db220da
city:byzantium-istanbul	320	attested	catholic;nicene;orthodox	roman-empire	Thrace / Europa	Nicaea I (325): affected	1a5e38f346
city:byzantium-istanbul	330	attested	catholic;nicene;orthodox	roman-empire	Europa		d863c871e4
city:byzantium-istanbul	340	attested	arian;catholic;nicene;orthodox	roman-empire	Europa		9015a3885f
city:byzantium-istanbul	350	attested	arian;catholic;orthodox	roman-empire	Europa		d85f9a890f
city:londinium-london	190	probable	anglican;catholic;proto-orthodox	roman-empire	Britannia		2dd18bfadd
city:londinium-london	200	probable	anglican;catholic;proto-orthodox	roman-empire	Britannia		5a445bc66b
city:londinium-london	210	probable	anglican;catholic;proto-orthodox	roman-empire	Britannia		599337347a
city:londinium-london	240	probable	anglican;catholic;proto-orthodox	roman-empire	Britannia		3358aa60a1
city:londinium-london	290	probable	anglican;catholic;proto-orthodox	roman-empire	Britannia		c87c0349b8
city:londinium-london	300	probable	anglican;catholic;proto-orthodox	roman-empire	Britannia		c291f8376f
city:londinium-london	310	attested	anglican;catholic;proto-orthodox	roman-empire	Britannia		fa69968842
city:londinium-london	320	attested	anglican;catholic;nicene	roman-empire	Britannia	Nicaea I (325): affected	071374552e
city:seleucia-ctesiphon-al-madain	100	probable	catholic;church-of-the-east;jewish-christian;proto-orthodox	parthian-empire	Parthian Babylonia		3229bf5366
city:seleucia-ctesiphon-al-madain	150	attested	catholic;church-of-the-east;proto-orthodox	parthian-empire	Parthian Babylonia		f959381768
city:seleucia-ctesiphon-al-madain	170	attested	catholic;church-of-the-east;proto-orthodox	parthian-empire	Parthian Babylonia		f53be4185d
city:seleucia-ctesiphon-al-madain	190	attested	catholic;church-of-the-east;proto-orthodox	parthian-empire	Parthian Babylonia		2e987beddc
city:seleucia-ctesiphon-al-madain	240	attested	catholic;church-of-the-east;proto-orthodox	sasanian-empire	Sasanian Asoristan		fe24ff8041
city:seleucia-ctesiphon-al-madain	260	attested	catholic;church-of-the-east;proto-orthodox	sasanian-empire	Sasanian Asoristan		d1e84046b0
city:seleucia-ctesiphon-al-madain	270	attested	catholic;church-of-the-east;proto-orthodox	sasanian-empire	Sasanian Asoristan		a8b6c75d1d
city:seleucia-ctesiphon-al-madain	280	attested	catholic;church-of-the-east;proto-orthodox	sasanian-empire	Sasanian Asoristan		fd613834a1
city:seleucia-ctesiphon-al-madain	290	attested	catholic;church-of-the-east;proto-orthodox	sasanian-empire	Sasanian Asoristan		6c19a29d00
city:seleucia-ctesiphon-al-madain	300	attested	catholic;church-of-the-east;proto-orthodox	sasanian-empire	Sasanian Asoristan		7eb8e127a4
city:seleucia-ctesiphon-al-madain	310	attested	catholic;church-of-the-east;proto-orthodox	sasanian-empire	Sasanian Asoristan		998d9fc957
city:seleucia-ctesiphon-al-madain	320	attested	catholic;church-of-the-east;proto-orthodox	sasanian-empire	Sasanian Asoristan	Nicaea I (325): not present	1f4e8098f3
city:seleucia-ctesiphon-al-madain	330	attested	catholic;church-of-the-east;proto-orthodox	sasanian-empire	Sasanian Asoristan		287a3f8ca6
city:seleucia-ctesiphon-al-madain	340	attested	catholic;church-of-the-east;proto-orthodox	sasanian-empire	Sasanian Asoristan		73c891fd94
city:seleucia-ctesiphon-al-madain	350	attested	catholic;church-of-the-east;proto-orthodox	sasanian-empire	Sasanian Asoristan		811e663155
city:nisibis-nusaybin	280	attested	catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Mesopotamia		698b8700e6
city:nisibis-nusaybin	290	attested	catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Mesopotamia		0996b43179
city:nisibis-nusaybin	300	attested	catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Mesopotamia		048bc091ae
city:nisibis-nusaybin	310	attested	catholic;church-of-the-east;miaphysite;proto-orthodox	roman-empire	Roman Mesopotamia		05ab2138b6
city:nisibis-nusaybin	320	attested	catholic;church-of-the-east;miaphysite;nicene	roman-empire	Roman Mesopotamia	Nicaea I (325): supports	b1c4697c8d
city:nisibis-nusaybin	330	attested	catholic;church-of-the-east;miaphysite;nicene	roman-empire	Roman Mesopotamia		a7cb200fd7
city:nisibis-nusaybin	340	attested	catholic;church-of-the-east;miaphysite;nicene	roman-empire	Roman Mesopotamia		fdf202cdba
city:nisibis-nusaybin	350	attested	catholic;church-of-the-east;miaphysite;nicene	roman-empire	Roman Mesopotamia		6fd8de8a5b
city:caesarea-cappadocia-kayseri	150	probable	orthodox;proto-orthodox	roman-empire	Cappadocia		615c46ded2
city:caesarea-cappadocia-kayseri	190	attested	orthodox;proto-orthodox	roman-empire	Cappadocia		b65792ba56
city:caesarea-cappadocia-kayseri	200	attested	orthodox;proto-orthodox	roman-empire	Cappadocia		d0c95cd03f
city:caesarea-cappadocia-kayseri	210	attested	orthodox;proto-orthodox	roman-empire	Cappadocia		2f10bf0a58
city:caesarea-cappadocia-kayseri	220	attested	orthodox;proto-orthodox	roman-empire	Cappadocia		9f74414158
city:caesarea-cappadocia-kayseri	230	attested	orthodox;proto-orthodox	roman-empire	Cappadocia		bb80c1f188
city:caesarea-cappadocia-kayseri	240	attested	orthodox;proto-orthodox	roman-empire	Cappadocia		92695cd721
city:caesarea-cappadocia-kayseri	250	attested	orthodox;proto-orthodox	roman-empire	Cappadocia		a60b624592
city:caesarea-cappadocia-kayseri	260	attested	orthodox;proto-orthodox	roman-empire	Cappadocia		8dd8776eee
city:caesarea-cappadocia-kayseri	270	attested	orthodox;proto-orthodox	roman-empire	Cappadocia		bf26436fbf
city:caesarea-cappadocia-kayseri	320	attested	nicene;orthodox	roman-empire	Cappadocia	Nicaea I (325): affected	3163ee61a9
city:caesarea-cappadocia-kayseri	340	attested	nicene;orthodox	roman-empire	Cappadocia		7a8a1e6139
city:caesarea-cappadocia-kayseri	350	attested	nicene;orthodox	roman-empire	Cappadocia		ab8c2a44bf
city:laodicea-denizli-area	60	attested	jewish-christian;orthodox;proto-orthodox	roman-empire	Asia		0f381bb427
city:laodicea-denizli-area	70	attested	orthodox;proto-orthodox	roman-empire	Asia		a36c168489
city:laodicea-denizli-area	80	attested	orthodox;proto-orthodox	roman-empire	Asia		09e8817d2d
city:laodicea-denizli-area	140	attested	orthodox;proto-orthodox	roman-empire	Asia		3406ea4e0a
city:laodicea-denizli-area	150	attested	orthodox;proto-orthodox	roman-empire	Asia		7b759da749
city:laodicea-denizli-area	320	attested	nicene;orthodox	roman-empire	Asia	Nicaea I (325): affected	eeb84c1e08
city:sardis-sart	60	attested	orthodox;proto-orthodox	roman-empire	Asia		3d8258ca90
city:sardis-sart	70	attested	orthodox;proto-orthodox	roman-empire	Asia		678b5eb239
city:sardis-sart	80	attested	orthodox;proto-orthodox	roman-empire	Asia		2fa173e64d
city:sardis-sart	110	attested	orthodox;proto-orthodox	roman-empire	Asia		579305c203
city:sardis-sart	140	attested	orthodox;proto-orthodox	roman-empire	Asia		b2f166bf1a
city:sardis-sart	150	attested	orthodox;proto-orthodox	roman-empire	Asia		a035030303
city:sardis-sart	160	attested	orthodox;proto-orthodox;quartodeciman	roman-empire	Asia		73c6a4b6f9
city:sardis-sart	170	attested	orthodox;proto-orthodox;quartodeciman	roman-empire	Asia		f4ca16eef5
city:sardis-sart	180	attested	orthodox;proto-orthodox	roman-empire	Asia		1bae250afe
city:sardis-sart	190	attested	orthodox;proto-orthodox	roman-empire	Asia		48bdef6a66
city:sardis-sart	320	attested	nicene;orthodox	roman-empire	Asia	Nicaea I (325): affected	3e17233083
city:philadelphia-alasehir	60	attested	orthodox;proto-orthodox	roman-empire	Asia		df1b3b016b
city:philadelphia-alasehir	70	attested	orthodox;proto-orthodox	roman-empire	Asia		29a4811c12
city:philadelphia-alasehir	80	attested	orthodox;proto-orthodox	roman-empire	Asia		c437e711f6
city:philadelphia-alasehir	110	attested	orthodox;proto-orthodox	roman-empire	Asia		88a8cf55b4
city:philadelphia-alasehir	120	attested	orthodox;proto-orthodox	roman-empire	Asia		9d2fca16ef
city:philadelphia-alasehir	320	attested	nicene;orthodox	roman-empire	Asia	Nicaea I (325): affected	598e339c7f
city:hierapolis-pamukkale	60	attested	orthodox;proto-orthodox	roman-empire	Asia		4d3fc40d64
city:hierapolis-pamukkale	70	attested	orthodox;proto-orthodox	roman-empire	Asia		632c1277b2
city:hierapolis-pamukkale	80	attested	orthodox;proto-orthodox	roman-empire	Asia		5d1be5e491
city:hierapolis-pamukkale	90	attested	orthodox;proto-orthodox	roman-empire	Asia		91727e2664
city:hierapolis-pamukkale	100	attested	orthodox;proto-orthodox	roman-empire	Asia		f8d054bd0c
city:hierapolis-pamukkale	110	attested	orthodox;proto-orthodox	roman-empire	Asia		cd38b6ee08
city:hierapolis-pamukkale	120	attested	orthodox;proto-orthodox	roman-empire	Asia		4418bc88f4
city:hierapolis-pamukkale	130	attested	orthodox;proto-orthodox	roman-empire	Asia		db211ede96
city:hierapolis-pamukkale	140	attested	orthodox;proto-orthodox	roman-empire	Asia		4c4e6eaf7d
city:hierapolis-pamukkale	150	attested	orthodox;proto-orthodox	roman-empire	Asia		64e608c9a7
city:hierapolis-pamukkale	160	attested	orthodox;proto-orthodox	roman-empire	Asia		0a0f024df7
city:hierapolis-pamukkale	170	attested	orthodox;proto-orthodox	roman-empire	Asia		80424a2843
city:hierapolis-pamukkale	320	attested	nicene;orthodox	roman-empire	Asia	Nicaea I (325): affected	fceb4541d6
city:colossae-near-honaz	60	attested	orthodox;proto-orthodox	roman-empire	Asia		918c991a63
city:colossae-near-honaz	70	attested	orthodox;proto-orthodox	roman-empire	Asia		dac924f5cb
